"System ID","UPC","EAN","Custom SKU","Manufact. SKU","Item","Remaining","Total Cost","Avg. Cost","Sale Price","Margin"
"210000000007","","","https://www.usedgames.ca/vietnam-1965-1975.html","5620","Vietnam 1965-1975 (1984) (used)","1","$0.00","$0.00","$44.95","100%"
"210000000009","","","https://www.usedgames.ca/sixth-fleet.html","2073","Sixth Fleet: Modern Naval Combat in the Mediterranean (1985) (used)","1","$0.00","$0.00","$49.95","100%"
"210000000010","045708008729","","https://www.usedgames.ca/tac-air.html","3712","Tac Air (1987) (used)","1","$0.00","$0.00","$49.95","100%"
"210000000011","050758300280","","https://www.usedgames.ca/tokyo-express.html","1681","Tokyo Express: The Guadalcanal Naval Campaign – 1942 (1988) (used)","1","$0.00","$0.00","$99.95","100%"
"210000000012","","","https://www.usedgames.ca/sorry.html?source=bgg","2407","Sorry! (1929) (Made in 1972) (used)","1","$0.00","$0.00","$9.95","100%"
"210000000015","810270030825","","","","Unstable Unicorns (2017)","1","$0.00","$0.00","$9.95","100%"
"210000000016","810270030849","","","","Unstable Unicorns NSFW Expansion Pack (2017)","1","$0.00","$0.00","$4.95","100%"
"210000000017","088234837753","","","","Burgle Bros (2015)","1","$0.00","$0.00","$44.95","100%"
"210000000018","700304049018","","","","Codenames Disney (2017)","1","$0.00","$0.00","$14.95","100%"
"210000000024","210000000024","","https://www.usedgames.ca/caveman.html?source=bgg","32253","Caveman (2007) (used)","1","$0.00","$0.00","$39.95","100%"
"210000000025","069545046003","","https://www.usedgames.ca/sports-franchise.html?source=bgg","6676","Sports Franchise (1988) (used)","1","$0.00","$0.00","$29.95","100%"
"210000000029","029877004836","","https://www.usedgames.ca/the-settlers-of-catan-board-game-200334291487-used.html","13","CATAN (1995) (3rd ed 2003) (Settlers of Catan) (used)","1","$0.00","$0.00","$29.95","100%"
"210000000030","210000000030","","https://www.usedgames.ca/scrabble.html?source=bgg","320","Scrabble (1948) (Made in 1953) (used)","1","$0.00","$0.00","$14.95","100%"
"210000000031","631080119674","","https://www.usedgames.ca/ticked-off.html?source=bgg","69973","Ticked Off (2011) (used)","1","$0.00","$0.00","$14.95","100%"
"210000000032","071404310750","","https://www.usedgames.ca/pente.html?source=bgg","1295","Pente (1977) (Made in 2004) (used)","1","$0.00","$0.00","$19.95","100%"
"210000000033","032244041013","","https://www.usedgames.ca/hero-quest.html?source=bgg","699","HeroQuest (1989)","1","$0.00","$0.00","$199.95","100%"
"210000000034","669165001354","","https://www.usedgames.ca/pirates-of-the-caribbean.html?source=bgg","23694","Pirates of the Caribbean DVD Treasure Hunt (2006)","1","$0.00","$0.00","$14.95","100%"
"210000000036","","","https://www.usedgames.ca/napoleon-at-leipzig.html?source=bgg","10183","Napoleon at Leipzig (1979)","1","$0.00","$0.00","$59.95","100%"
"210000000038","046363030162","","https://www.usedgames.ca/napoleans-last-battles.html","4230","Napoleon's Last Battles (1976)  (Made in 1984) (used)","1","$0.00","$0.00","$59.95","100%"
"210000000039","","","https://www.usedgames.ca/operation-market-garden.html?source=bgg","6813","Operation Market Garden: Descent into Hell (1985)","1","$0.00","$0.00","$14.95","100%"
"210000000041","","","https://www.usedgames.ca/war-and-peace.html?source=bgg","626","War and Peace (1980)","1","$0.00","$0.00","$24.95","100%"
"210000000043","","","https://www.usedgames.ca/trivial-pursuit.html","2953","Trivial Pursuit: Genus II (1984)    (Master Game - Genus 2 Edition) (used)","1","$0.00","$0.00","$19.95","100%"
"210000000045","","","https://www.usedgames.ca/trivial-pursuit-34439241.html","16131","Trivial Pursuit: Baby Boomer Master Game (1981) (used)","1","$0.00","$0.00","$29.95","100%"
"210000000046","","","https://www.usedgames.ca/trivial-pursuit-34441214.html","4492","Trivial Pursuit: 20th Anniversary Edition (2002) (Canadian Edition) (used)","1","$0.00","$0.00","$29.95","100%"
"210000000048","210000000048","","https://www.usedgames.ca/trivial-pursuit-genus-4-card-set.html?source=bgg","1299","Trivial Pursuit: Genus IV (1996) (Card Set only)","1","$0.00","$0.00","$9.95","100%"
"210000000051","027084645200","","https://www.usedgames.ca/apples-to-apples-expansion-one.html","27645","Apples to Apples: Party Box Expansion ONE (2004) (Made in 2007)","1","$0.00","$0.00","$9.95","100%"
"210000000052","210000000052","","https://www.usedgames.ca/pass-out-25th-anniversary-edition.html?source=bgg","5650","Pass-out (1962) (25th Anniversary Edition) (Made in 1978) (used)","1","$0.00","$0.00","$19.95","100%"
"210000000054","021853039009","","https://www.usedgames.ca/family-feud.html?source=bgg","5312","Family Feud (1977)","1","$0.00","$0.00","$19.95","100%"
"210000000057","","","https://www.usedgames.ca/think-twice.html?source=bgg","18179","Think Twice (1974)","1","$0.00","$0.00","$24.95","100%"
"210000000060","210000000060","","https://www.usedgames.ca/pacific-fleet.html?source=bgg","9356","Pacific Fleet (1983)","1","$0.00","$0.00","$59.95","100%"
"210000000061","210000000061","","https://www.usedgames.ca/paydirt.html?source=bgg","1498","Paydirt (1970) (Made in 1979) (used)","1","$0.00","$0.00","$99.95","100%"
"210000000062","793573912619","","https://www.usedgames.ca/gross-abulary.html?source=bgg","175563","Gross-abulary (2011)","1","$0.00","$0.00","$19.95","100%"
"210000000063","210000000063","","https://www.usedgames.ca/righthofens-war-the-air-war.html","1711","Richthofen's War: The Air War 1916-1918 (1972) (used)","1","$0.00","$0.00","$39.95","100%"
"210000000065","05075830013","","https://www.usedgames.ca/pacific-war-the-struggle-against-japan-1941-1945-3.html?source=bgg","5622","Pacific War: The Struggle Against Japan 1941-1945 (1985) (used)","1","$0.00","$0.00","$49.95","100%"
"210000000066","210000000066","","https://www.usedgames.ca/assault-tactical-combat-in-europe-1985.html","8284","Assault: Tactical Combat in Europe – 1985 (1983) (used)","1","$0.00","$0.00","$34.95","100%"
"210000000067","008636200314","","https://www.usedgames.ca/auction-house-and-club-house-golf.html","134567","Auction House and Club House Golf (1991) (NIS)","1","$0.00","$0.00","$29.95","100%"
"210000000069","050758300310","","https://www.usedgames.ca/3rd-fleet.html?source=bgg","4921","3rd Fleet: Modern Naval Combat in the North Pacific, Caribbean, and Atlantic Oceans (1990) (used)","1","$0.00","$0.00","$199.95","100%"
"210000000070","050758300129","","https://www.usedgames.ca/sixth-fleet-34574605.html?source=bgg","2073","Sixth Fleet: Modern Naval Combat in the Mediterranean (1985) (used)","1","$0.00","$0.00","$39.95","100%"
"210000000072","210000000072","","https://www.usedgames.ca/atlantic-wall-the-invasion-of-europe-june-1944.html?source=bgg","5485","Atlantic Wall: The Invasion of Europe June 1944 (1978) (used)","1","$0.00","$0.00","$179.95","100%"
"210000000076","893477000037","","https://www.usedgames.ca/birthday-gamesake.html?source=bgg","16701","Birthday Gamesake (2004)","1","$0.00","$0.00","$19.95","100%"
"210000000077","772940000005","","https://www.usedgames.ca/mindtrap.html?source=bgg","1923","Mindtrap (1991)","1","$0.00","$0.00","$9.95","100%"
"210000000079","029877004638","","https://www.usedgames.ca/alibi.html?source=bgg","1417","Alibi (1993)","1","$0.00","$0.00","$9.95","100%"
"210000000080","66916500029","","https://www.usedgames.ca/family-feud-dvd-game.html?source=bgg","200447","Family Feud: DVD Game (2006) (used)","1","$0.00","$0.00","$4.95","100%"
"210000000083","210000000083","","https://www.usedgames.ca/eagle-eye-agency.html?source=bgg","7918","Eagle Eye Agency (1982)","1","$0.00","$0.00","$49.95","100%"
"210000000084","210000000084","","https://www.usedgames.ca/clue.html?source=bgg","1294","Clue (1949) (Made in 1969) (used)","1","$0.00","$0.00","$39.95","100%"
"210000000085","210000000085","","https://www.usedgames.ca/too-bad.html?source=bgg","67488","Too Bad! (2010)","1","$0.00","$0.00","$14.95","100%"
"210000000086","069545229956","","https://www.usedgames.ca/who-wants-to-be-a-millionaire.html?source=bgg","54152","Who Wants to be a Millionaire? (2000)","1","$0.00","$0.00","$24.95","100%"
"210000000088","4010350101223","","https://www.usedgames.ca/cubo.html?source=bgg","166532","Cubo (2014)","1","$0.00","$0.00","$4.95","100%"
"210000000091","210000000091","","https://www.usedgames.ca/endeavor-eleven.html","16013","Endeavor Eleven (1984) Used","1","$4.39","$4.39","$59.95","92.68%"
"210000000092","210000000092","","https://www.usedgames.ca/the-game-of-life-2007.html?source=bgg","2921","The Game of Life (1960)","1","$0.00","$0.00","$29.95","100%"
"210000000095","056297604520","","https://www.usedgames.ca/slang-teasers-34678944.html?source=bgg","4574","Slang Teasers (1983) (2nd ed) (Made in 1992) (used)","1","$0.00","$0.00","$44.95","100%"
"210000000096","056297604506","","https://www.usedgames.ca/slang-teasers-1st-edition.html?source=bgg","4574","Slang Teasers (1983) (1st ed) (used)","1","$0.00","$0.00","$39.95","100%"
"210000000098","794764014259","","https://www.usedgames.ca/kids-battle-the-grown-ups.html?source=bgg","13137","Kids Battle the Grown-Ups (2002)","1","$0.00","$0.00","$29.95","100%"
"210000000102","210000000102","","https://www.usedgames.ca/slang-teasers-1st-edition.html?source=bgg","4574","Slang Teasers (1983) (1st ed) (used)","1","$0.00","$0.00","$44.95","100%"
"210000000104","069545470105","","https://www.usedgames.ca/scribbage.html?source=bgg","14092","Scribbage (1990)","1","$0.00","$0.00","$9.95","100%"
"210000000105","210000000105","","https://www.usedgames.ca/flux.html?source=bgg","4279","Flux (1986)","1","$0.00","$0.00","$34.95","100%"
"210000000106","210000000106","","https://www.usedgames.ca/iq-2000-transcanada-trivia.html?source=bgg","349676","I.Q. 2000 Trans Canada Trivia","1","$0.00","$0.00","$34.95","100%"
"210000000107","653569431121","","https://www.usedgames.ca/clue-secrets-and-spies.html","41095","Clue: Secrets & Spies (2009) (used)","1","$0.00","$0.00","$19.95","100%"
"210000000109","724843279132","","https://www.usedgames.ca/tiles.html?source=bgg","4061","Tiles (1990)","1","$0.00","$0.00","$14.95","100%"
"210000000110","838270000013","","https://www.usedgames.ca/rummoli-deluxe.html?source=bgg","9794","Rummoli (1940) (Rummoli Deluxe) (Made in 1995) (used)","1","$0.00","$0.00","$9.95","100%"
"210000000113","210000000113","","https://www.usedgames.ca/chess-3-d.html","30660","Chess 3-D (2001)","1","$0.00","$0.00","$39.95","100%"
"210000000117","210000000117","","https://www.usedgames.ca/scrabble-original.html?source=bgg","320","Scrabble (1948) (Scrabble Original) (Made in 2001) (used)","1","$0.00","$0.00","$34.95","100%"
"210000000118","683308444440","","https://www.usedgames.ca/word-fall.html","none","Word Fall (2000)","1","$0.00","$0.00","$14.95","100%"
"210000000119","9780985914806","","https://www.usedgames.ca/disaster-looms.html","112445","Disaster Looms! (2012) (used)","1","$0.00","$0.00","$29.95","100%"
"210000000121","653569314752","","https://www.usedgames.ca/trivial-pursuit-25th-anniversary-edition.html?source=bgg","37988","Trivial Pursuit: 25th Anniversary Edition (2008) (used)","1","$0.00","$0.00","$19.95","100%"
"210000000123","859961000099","","https://www.usedgames.ca/oasis.html?source=bgg","9027","Oasis (2004)","1","$0.00","$0.00","$24.95","100%"
"210000000127","0262830186204","","https://www.usedgames.ca/master-builder.html?source=bgg","37738","Master Builder (2008)","1","$0.00","$0.00","$49.95","100%"
"210000000128","056297602205","","https://www.usedgames.ca/yuk-yuks-comedy-game.html","16578","Mark Breslin's Yuk Yuk's Comedy Game (1990) (used)","1","$0.00","$0.00","$34.95","100%"
"210000000130","661141000184","","https://www.usedgames.ca/5-vs-5-canadian-city-challenge.html?source=bgg","14064","The Canadian City Challenge  (2001) (5 vs 5) (nis)","1","$0.00","$0.00","$14.95","100%"
"210000000131","073000000455","","https://www.usedgames.ca/clue-34982457.html?source=bgg","1294","Clue (1949) (Made in 1996) (used)","1","$0.00","$0.00","$34.95","100%"
"210000000132","093514273367","","https://www.usedgames.ca/blurt.html?source=bgg","1607","Blurt! (1992) (used)","1","$2.00","$2.00","$5.95","66.39%"
"210000000133","759751001001","","https://www.usedgames.ca/eagle-kingdoms.html?source=bgg","1148","Eagle Kingdoms (1994)","1","$0.00","$0.00","$14.95","100%"
"210000000134","020315009086","","https://www.usedgames.ca/clever-endeavor.html?source=bgg","4922","Clever Endeavor (1989)","1","$0.00","$0.00","$19.95","100%"
"210000000135","772603010013","","https://www.usedgames.ca/lady-luck.html?source=bgg","8928","Lady Luck (1986) (used)","1","$0.00","$0.00","$18.95","100%"
"210000000136","85996100303","","https://www.usedgames.ca/california.html?source=bgg","21464","California (2006)","1","$0.00","$0.00","$14.95","100%"
"210000000140","027084105636","","https://www.usedgames.ca/scene-it-jr-dvd-game.html?source=bgg","13879","Scene it? Jr. (2003) (dvd game) (used)","1","$0.00","$0.00","$29.95","100%"
"210000000141","210000000141","","https://www.usedgames.ca/garage-sale.html?source=bgg","145419","Garage Sale (2013) (used)","1","$0.00","$0.00","$29.95","100%"
"210000000143","018886010457","","https://www.usedgames.ca/dirty-minds.html?source=bgg","2956","Dirty Minds: The Game of Naughty Clues (1990) (made in 2006) (used)","1","$0.00","$0.00","$19.95","100%"
"210000000144","210000000144","","https://www.usedgames.ca/split-level-aggravation.html?source=bgg","10289","Split-Level Aggravation (1971)","1","$0.00","$0.00","$19.95","100%"
"210000000145","653569601210","","https://www.usedgames.ca/clue-world-of-harry-potter.html","38026","Clue World of Harry Potter (2008)","1","$0.00","$0.00","$29.95","100%"
"210000000147","021853056587","","https://www.usedgames.ca/wheel-of-fortune-deluxe-25th-silver-anniversary-ed.html?source=bgg","51495","Wheel Of Fortune Deluxe (1986) (25th Silver Anniversary Edition) (Made in 2007) (used)","1","$0.00","$0.00","$24.95","100%"
"210000000149","667792000177","","https://www.usedgames.ca/cranium-hoopla.html?source=bgg","4424","Cranium: Hoopla (2002) (used)","1","$0.00","$0.00","$29.95","100%"
"210000000150","700304046239","","https://www.usedgames.ca/monopoly-the-legend-of-zelda-collectors-edition.html?source=bgg","163576","Monopoly: The Legend of Zelda (2014) (Collectors Edition) (used)","1","$0.00","$0.00","$59.95","100%"
"210000000152","699788109212","","https://www.usedgames.ca/warrior-knights.html?source=bgg","22038","Warrior Knights (2006) (used)","1","$0.00","$0.00","$69.95","100%"
"210000000153","","","https://www.usedgames.ca/face-off.html?source=bgg","1996","Face Off (1974)","1","$0.00","$0.00","$49.95","100%"
"210000000154","210000000154","","https://www.usedgames.ca/childrens-chess.html","none","Children's Chess","1","$0.00","$0.00","$19.95","100%"
"210000000155","","","https://www.usedgames.ca/waterworks.html","333","Waterworks (1972) (used)","1","$0.00","$0.00","$9.95","100%"
"210000000157","659390099998","","https://www.usedgames.ca/whadya-know.html","7552","Whad'Ya Know? (2003) (used)","1","$0.00","$0.00","$4.95","100%"
"210000000158","655132001892","","https://www.usedgames.ca/the-yeti-slalom.html?source=bgg","2887","The Yeti Slalom (2001)","1","$0.00","$0.00","$9.95","100%"
"210000000161","32898880002725","","https://www.usedgames.ca/war-and-sheep.html","4327","War & Sheep (2002) (used)","1","$0.00","$0.00","$4.95","100%"
"210000000162","749501002037","","https://www.usedgames.ca/cribb-derby.html?source=bgg","3591","Cribb Derby (1991)","1","$0.00","$0.00","$49.95","100%"
"210000000165","210000025437","","https://www.usedgames.ca/the-target.html?source=bgg","80836","The Target (2010) NIS","1","$0.00","$0.00","$9.95","100%"
"210000000168","655132002660","","https://www.usedgames.ca/techno-witches.html?source=bgg","16373","Techno Witches (2005)","1","$0.00","$0.00","$4.95","100%"
"210000000169","210000025437","","https://www.usedgames.ca/costa-ruana.html?source=bgg","166888","Costa Ruana (2014) (made in 2018) (used)","1","$0.00","$0.00","$14.95","100%"
"210000000171","210000025437","","https://www.usedgames.ca/urbania.html?source=bgg","93541","Urbania (2012)","1","$0.00","$0.00","$19.95","100%"
"210000000172","210000025437","","https://www.usedgames.ca/fantahzee.html","197061","Fantahzee: Hordes & Heroes (2016) (used)","1","$0.00","$0.00","$14.95","100%"
"210000000264","3558380001218","","https://www.usedgames.ca/gold-und-rum-used.html?source=bgg","6824","Gold Und Rum (2003)","1","$0.01","$0.01","$14.95","99.93%"
"210000000639","4015566008502","","https://www.usedgames.ca/ahoy.html?source=bgg","20031","Ahoy (2005)","1","$0.00","$0.00","$14.95","100%"
"210000000641","4015682298009","","https://www.usedgames.ca/ghost-blitz.html?source=bgg","83195","Ghost Blitz (2010) (Made in 2013) (used)","1","$0.00","$0.00","$9.95","100%"
"210000000647","8437007925333","","https://www.usedgames.ca/kalua.html?source=bgg","69356","Kalua (2012)","1","$0.00","$0.00","$14.95","100%"
"210000000648","","","https://www.usedgames.ca/trivial-pursuit-millenium.html","3048","Trivial Pursuit: Millennium Edition (1999) (used)","1","$0.00","$0.00","$0.00",""
"210000000649","023332200085","","https://www.usedgames.ca/murder-a-la-carte-41137814.html?source=bgg","18849","Murder à la carte: Un-Happy Hour (1995) (used)","1","$0.00","$0.00","$14.95","100%"
"210000000650","807875000018","","https://www.usedgames.ca/franchisit.html?source=bgg","7957","Franchisit (2010)","1","$0.00","$0.00","$24.95","100%"
"210000000651","05959411114","","https://www.usedgames.ca/final-strategy.html?source=bgg","21434","Final Strategy","1","$0.00","$0.00","$34.95","100%"
"210000000652","9780978928889","","https://www.usedgames.ca/wealth-of-nations.html?source=bgg","32666","Wealth of Nations (2008)","1","$0.00","$0.00","$149.95","100%"
"210000000653","65513200926","","https://www.usedgames.ca/space-alert.html?source=bgg","38453","Space Alert (2008)","1","$0.00","$0.00","$34.95","100%"
"210000000654","","","https://www.usedgames.ca/pharaohs-bluff.html","42478","Pharaoh's Bluff (1997) (used)","1","$0.00","$0.00","$59.95","100%"
"210000000656","","","","","Monopoly Deluxe English Edition (1963)","1","$0.00","$0.00","$0.00",""
"210000000657","","","https://www.usedgames.ca/happiness.html?source=bgg","8933","Happiness (1972)","1","$0.00","$0.00","$24.95","100%"
"210000000658","","","https://www.usedgames.ca/the-game-of-love.html","28878","The Game of Love","1","$0.00","$0.00","$19.95","100%"
"210000000659","071404311023","","https://www.usedgames.ca/mona-lisa-mysteries-game.html?source=bgg","22991","Mona Lisa Mysteries (2006)","1","$0.00","$0.00","$14.95","100%"
"210000000662","073000460457","","https://www.usedgames.ca/trivial-pursuit-genus-4-card-set.html?source=bgg","1299","Trivial Pursuit: Genus IV (1996)","1","$0.00","$0.00","$19.95","100%"
"210000000663","655132001854","","https://www.usedgames.ca/babel.html?source=bgg","986","Babel (2000)","1","$0.00","$0.00","$49.95","100%"
"210000001201","824968818978","","https://www.usedgames.ca/memoir-44-air-pack-expansion-mightier-yet.html","31638","Memoir '44: Air Pack (2007) (Expansion Mightier Yet!) (NIS)","1","$0.01","$0.01","$179.95","99.99%"
"210000001206","7640131630115","","https://www.usedgames.ca/tschak-nib.html?source=bgg","104377","Tschak! (2011) NIS","1","$0.01","$0.01","$24.95","99.96%"
"210000001208","4005556271528","","https://www.usedgames.ca/adam-eva-46977959.html","9473","Adam & Eva (2004) (nis)","1","$0.01","$0.01","$24.95","99.96%"
"210000001210","","","https://www.usedgames.ca/password-volume-8.html?source=bgg","1549","Password (1962) (Volume 8)","1","$0.00","$0.00","$14.95","100%"
"210000001212","","","https://www.usedgames.ca/copy-of-password-volume-8.html?source=bgg","1549","Password (1962) (Volume 10th edition)","1","$0.00","$0.00","$14.95","100%"
"210000001217","","","https://www.usedgames.ca/hoax-1981.html?source=bgg","139","Hoax (1981)","1","$0.01","$0.01","$49.95","99.98%"
"210000001219","","","https://www.usedgames.ca/superpower-1986.html?source=bgg","3549","Superpower (1986)","1","$0.01","$0.01","$24.95","99.96%"
"210000001220","","","https://www.usedgames.ca/firepower-1984.html?source=bgg","3692","Firepower (1984)","1","$0.01","$0.01","$39.95","99.97%"
"210000001221","","","https://www.usedgames.ca/pattons-best-1987.html","4556","Patton's Best (1987)","1","$0.01","$0.01","$44.95","99.98%"
"210000001222","","","https://www.usedgames.ca/challenge-bridge-1973.html?source=bgg","4664","Challenge Bridge (1973)","1","$0.01","$0.01","$19.95","99.95%"
"210000001223","","","https://www.usedgames.ca/air-superiority.html?source=bgg","3613","Air Superiority (1987)","1","$0.01","$0.01","$24.95","99.96%"
"210000001224","","","https://www.usedgames.ca/moonstar-1981.html?source=bgg","1714","Moonstar (1981)","1","$0.01","$0.01","$59.95","99.98%"
"210000001225","","","https://www.usedgames.ca/221b-baker-street-the-master-detective-game-1975.html?source=bgg","1275","221B Baker Street: The Master Detective Game (1975)","1","$0.01","$0.01","$19.95","99.95%"
"210000001226","","","https://www.usedgames.ca/the-lord-og-the-rings-the-two-towers-2003.html","7467","The Lord of the Rings: The Two Towers Board Game (2003)","1","$0.01","$0.01","$19.95","99.95%"
"210000001227","","","https://www.usedgames.ca/bowl-bound-1973.html","3226","Bowl Bound (1973)","1","$0.01","$0.01","$99.95","99.99%"
"210000001230","","","https://www.usedgames.ca/attila-2000.html?source=bgg","827","Attila (2000)","1","$0.01","$0.01","$29.95","99.97%"
"210000001232","","","https://www.usedgames.ca/car-wars-deluxe-edtion-1985.html?source=bgg","2795","Car Wars (1981) (Deluxe Edition) (Made in 1985)","1","$0.01","$0.01","$39.95","99.97%"
"210000001233","","","https://www.usedgames.ca/diception-2011.html?source=bgg","93979","Diception (2011)","1","$0.01","$0.01","$19.95","99.95%"
"210000001235","","","https://www.usedgames.ca/intern-1979.html","1684","Intern (1979)","1","$0.01","$0.01","$29.95","99.97%"
"210000001237","","","https://www.usedgames.ca/word-power-1963.html?source=bgg","3610","Word Power (1963)","1","$0.01","$0.01","$19.95","99.95%"
"210000001238","","","https://www.usedgames.ca/richthofens-war-1972.html","1711","Richthofen's War: The Air War 1916-1918 (1972) (used)","1","$0.01","$0.01","$14.95","99.93%"
"210000001239","","","https://www.usedgames.ca/judge-dredd-1982.html?source=bgg","1098","Judge Dredd (1982)","1","$0.01","$0.01","$59.95","99.98%"
"210000001240","","","https://www.usedgames.ca/challenge-football-1973.html?source=bgg","8570","Challenge Football (1972) (used)","1","$0.01","$0.01","$19.95","99.95%"
"210000001241","","","https://www.usedgames.ca/facts-in-five-1964.html?source=bgg","1233","Facts in Five (1964)","1","$0.01","$0.01","$14.95","99.93%"
"210000001242","","","https://www.usedgames.ca/high-bid-1963.html?source=bgg","218","High-Bid (1963) (used)","1","$0.01","$0.01","$9.95","99.9%"
"210000001243","","","https://www.usedgames.ca/foil-1968.html?source=bgg","794","Foil (1968)","1","$0.01","$0.01","$9.95","99.9%"
"210000001244","","","https://www.usedgames.ca/jumpin-1964-63158023.html?source=bgg","336","Jumpin (1964)","1","$0.01","$0.01","$14.95","99.93%"
"210000001245","","","https://www.usedgames.ca/gold-1982.html?source=bgg","4404","Gold! (1981) (used)","1","$0.01","$0.01","$14.95","99.93%"
"210000001246","","","https://www.usedgames.ca/bureaucracy-1981.html?source=bgg","1724","Bureaucracy (1981)","1","$0.01","$0.01","$19.95","99.95%"
"210000001247","","","https://www.usedgames.ca/the-collector-1977.html?source=bgg","218","High-Bid (1963)  (Collector) (Made in 1977)","1","$0.01","$0.01","$24.95","99.96%"
"210000001248","","","https://www.usedgames.ca/basketball-strategy-1974.html?source=bgg","5304","Basketball Strategy (1974)","1","$0.01","$0.01","$19.95","99.95%"
"210000001260","","","https://www.usedgames.ca/luftwaffe-the-game-of-aerial-combat-over-germany-1.html","3646","Luftwaffe: The Game of Aerial Combat Over Germany 1943-45 (1970)","1","$0.01","$0.01","$24.95","99.96%"
"210000001261","","","https://www.usedgames.ca/lie-cheat-steal-1971.html","866","Lie, Cheat & Steal (1971)","1","$0.01","$0.01","$24.95","99.96%"
"210000001264","","","https://www.usedgames.ca/starlord-board-game-1977.html?source=bgg","2108","Starlord (1977) (used)","1","$0.01","$0.01","$44.95","99.98%"
"210000001265","","","https://www.usedgames.ca/usac-auto-racing-board-game-1979.html?source=bgg","1516","USAC Auto Racing (1979) (used)","1","$0.01","$0.01","$44.95","99.98%"
"210000001266","","","https://www.usedgames.ca/outlaw-trail-the-western-game-1972.html?source=bgg","1988","Outlaw Trail: The Western Game (1972)","1","$0.01","$0.01","$29.95","99.97%"
"210000001267","","","https://www.usedgames.ca/go-1978.html","188","Go (-2200) (1978)","1","$0.01","$0.01","$14.95","99.93%"
"210000001268","","","https://www.usedgames.ca/supermoney-1978.html?source=bgg","3011","Supermoney (1978)","1","$0.01","$0.01","$19.95","99.95%"
"210000001270","","","https://www.usedgames.ca/trivial-detective-1985.html?source=bgg","11917","Trivial Detective (1985)","1","$0.01","$0.01","$9.95","99.9%"
"210000001271","","","https://www.usedgames.ca/maneuver-1979.html?source=bgg","1228","Maneuver (1979)","1","$0.01","$0.01","$14.95","99.93%"
"210000001272","","","https://www.usedgames.ca/the-game-of-france-1940-german-blitzkrieg-in-the-w.html","746","The Game of France, 1940: German Blitzkrieg in the West (1971)","1","$0.01","$0.01","$29.95","99.97%"
"210000001273","","","https://www.usedgames.ca/down-with-the-king-1981.html?source=bgg","1593","Down with the King (1981)","1","$0.01","$0.01","$24.95","99.96%"
"210000001274","","","https://www.usedgames.ca/tannenberg-and-the-opening-battles-in-the-east-191.html","8071","Tannenberg and the Opening Battles in the East 1914 (1978)","1","$0.01","$0.01","$34.95","99.97%"
"210000001275","54250921913","","https://www.usedgames.ca/rampage-board-game-aka-terrror-at-meeple-city.html?source=bgg","97903","Rampage (2013)","1","$0.00","$0.00","$79.95","100%"
"210000001276","","","https://www.usedgames.ca/finance-board-game.html","2635","Finance and Fortune (1932)","1","$0.00","$0.00","$49.95","100%"
"210000001278","074299429798","","https://www.usedgames.ca/hilarium-board-game-nis.html?source=bgg","5272","Hilarium (2001) NIS","1","$0.00","$0.00","$29.95","100%"
"210000001284","","","https://www.usedgames.ca/lovers-wild-1981.html?source=bgg","19211","Lovers Wild (1981)","1","$0.01","$0.01","$39.95","99.97%"
"210000001285","","","https://www.usedgames.ca/ascension-chronicle-of-the-godslayer-2010.html?source=bgg","69789","Ascension: Chronicle of the Godslayer (2010)","1","$0.01","$0.01","$14.95","99.93%"
"210000001288","","","","","Disney Jungle Cruise Adventure Game (2020)","1","$0.01","$0.01","$24.95","99.96%"
"210000001289","704725644067","","704725644067","","Too Many Bones - Original Box (2017) NIS","1","$0.01","$0.01","$199.95","99.99%"
"210000001291","831112000516","","831112000516","NSG-101","Wits & Wagers  (2013) NIS","1","$0.00","$0.00","$24.95","100%"
"210000001293","","","https://www.usedgames.ca/the-anyville-horror-2001.html?source=bgg","4056","The Anyville Horror (2001)","1","$0.01","$0.01","$9.95","99.9%"
"210000001294","","","https://www.usedgames.ca/sucking-vacuum-2002.html","4606","Sucking Vacuum (2002)","1","$0.01","$0.01","$16.95","99.94%"
"210000001296","","","https://www.usedgames.ca/star-trek-deck-building-game-the-original-series-2.html?source=bgg","122690","Star Trek Deck Building Game: The Original Series (2012) NIS","1","$0.01","$0.01","$24.95","99.96%"
"210000001297","","","https://www.usedgames.ca/race-formula-90-2013-nis.html?source=bgg","125752","Race! Formula 90 (2013) NIS","1","$0.01","$0.01","$89.98","99.99%"
"210000001298","8033049930603","","https://www.usedgames.ca/comuni-2008-nis.html?source=bgg","37231","Comuni (2008) NIS Board Game","1","$0.01","$0.01","$39.95","99.97%"
"210000001299","","","https://www.usedgames.ca/origin-2013-nis.html?source=bgg","127095","Origin (2013) NIS","1","$0.01","$0.01","$24.95","99.96%"
"210000001300","","","","217","A La Carte (2010) NIS (Hidden)","1","$0.01","$0.01","$89.95","99.99%"
"210000001301","","","https://www.usedgames.ca/caprice-1999-nis.html?source=bgg","2096","Caprice (1999) NIS","1","$0.01","$0.01","$19.95","99.95%"
"210000001303","","","https://www.usedgames.ca/freibeuter-1998.html?source=bgg","461","Freibeuter (1998) (used)","1","$0.01","$0.01","$24.95","99.96%"
"210000001308","","","https://www.usedgames.ca/cosmic-encounter-cosmic-storm-2013-nis.html","143760","Cosmic Encounter: Cosmic Storm (2013) (NIS)","1","$0.01","$0.01","$39.95","99.97%"
